TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price,Pending Quantity,Total Quantity,Add to Quantity,TCG Marketplace Price,My Store Reserve Quantity,My Store Price,Photo URL,Rs,Rc,Value,Card ID
574515,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Beast,,SD10-EN013,Common,Lightly Played Unlimited,0.52,0,0,0,,1,0.52,,,,0.155642434955,0.240000009537,"('SD10',)",591b17c02a1a4f5483b8cc3f965fbfb8
574518,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Cannon,,SD10-EN016,Common,Lightly Played Unlimited,0.35,0,0,0,,1,0.35,,,,0.178619965911,0.373000025749,"('SD10',)",c35cf373d74144f7be83f0b52511d64c
541652,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Engineer,,SD10-EN003,Common,Lightly Played 1st Edition,0.43,0,0,0,,1,0.43,,,,0.272419631481,0.394999980927,"('SD10',)",736a6235bbcd4ed18c0a67ae8c03cde3
574508,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Engineer,,SD10-EN003,Common,Lightly Played Unlimited,0.44,0,0,0,,1,0.44,,,,0.170780912042,0.382000029087,"('SD10',)",534afc03aa844699b1c1ea13bc70a341
541666,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Fist,,SD10-EN020,Common,Lightly Played 1st Edition,0.76,0,0,0,,1,0.76,,,,0.253291517496,0.580999970436,"('SD10',)",6b9b978eaa9543db967eae770888713a
574507,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Gadjiltron Chimera,,SD10-EN002,Common,Lightly Played Unlimited,0.18,0,0,0,,1,0.18,,,,0.132302239537,0.385999977589,"('SD10',)",1ff400d16f4b46a9a7edf0460cac0145
574514,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Golem,,SD10-EN012,Common,Lightly Played Unlimited,0.21,0,0,0,,1,0.21,,,,0.124047681689,0.264999985695,"('SD10',)",cb52b70081374d268e43f2b01d67aa8b
574516,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Soldier,,SD10-EN014,Common,Lightly Played Unlimited,0.08,0,0,0,,1,0.08,,,,0.186892941594,0.527999997139,"('SD10',)",336432f429dc46c3853343829f0fa95d
541664,YuGiOh,Structure Deck: Machine Re-Volt,Ancient Gear Tank,,SD10-EN018,Common,Lightly Played 1st Edition,0.76,0,0,0,,1,0.76,,,,0.264592975378,0.574999988079,"('SD10',)",e08eebfdcbf64c0d8a5e9c87a247a1be
574511,YuGiOh,Structure Deck: Machine Re-Volt,Cannon Soldier,,SD10-EN009,Common,Lightly Played Unlimited,0.37,0,0,0,,1,0.37,,,,0.156453296542,0.471000015736,"('SD10',)",fc9c7885f06944b08fca396e081aa643
541673,YuGiOh,Structure Deck: Machine Re-Volt,Enemy Controller,,SD10-EN027,Common,Lightly Played 1st Edition,0.21,0,0,0,,1,0.21,,,,0.113177940249,0.628000020981,"('SD10',)",d8397a09629048f2a586994132f21f4a
574503,YuGiOh,Structure Deck: Machine Re-Volt,Green Gadget,,SD10-EN006,Common,Lightly Played Unlimited,0.21,0,0,0,,1,0.21,,,,0.120613828301,0.440999984741,"('SD10',)",d40273ccc5aa43f69b6bfa483af1aabc
541671,YuGiOh,Structure Deck: Machine Re-Volt,Limiter Removal,,SD10-EN025,Common,Lightly Played 1st Edition,0.26,0,0,0,,1,0.26,,,,0.15038189292,0.56299996376,"('SD10',)",2cf7ad3678b944e896f53e26d79adfc2
541654,YuGiOh,Structure Deck: Machine Re-Volt,Mechanicalchaser,,SD10-EN005,Common,Lightly Played 1st Edition,0.66,0,0,0,,1,0.66,,,,0.26788982749,0.633000016212,"('SD10',)",39750f85b92f46e98d8f9d072087845b
541670,YuGiOh,Structure Deck: Machine Re-Volt,Mystical Space Typhoon,,SD10-EN024,Common,Lightly Played 1st Edition,0.41,0,0,0,,1,0.41,,,,0.0570447221398,0.698000013828,"('SD10',)",c9b780bc1c30487dbecc44d206fbd54c
541648,YuGiOh,Structure Deck: Machine Re-Volt,Red Gadget,,SD10-EN007,Common,Lightly Played 1st Edition,0.2,0,0,0,,1,0.2,,,,0.203498378396,0.430999994278,"('SD10',)",7bac274fcb5b4106b5eef5a6ecbe4338
574504,YuGiOh,Structure Deck: Machine Re-Volt,Red Gadget,,SD10-EN007,Common,Lightly Played Unlimited,0.21,0,0,0,,1,0.21,,,,0.190849870443,0.449000000954,"('SD10',)",2046a9050a1c44d4b31470941d5a1beb
541674,YuGiOh,Structure Deck: Machine Re-Volt,Weapon Change,,SD10-EN028,Common,Lightly Played 1st Edition,0.22,0,0,0,,1,0.22,,,,0.155914470553,0.412000000477,"('SD10',)",8350f8a9bbf54da0871113387158568f
574505,YuGiOh,Structure Deck: Machine Re-Volt,Yellow Gadget,,SD10-EN008,Common,Lightly Played Unlimited,0.18,0,0,0,,1,0.18,,,,0.128894791007,0.694000005722,"('SD10',)",9e5fc87286c643588b8eb31d33b24960
541812,YuGiOh,Structure Deck: Zombie Madness,Creature Swap,,SD2-EN020,Common,Lightly Played 1st Edition,0.32,0,0,0,,1,0.32,,,,0.0893846005201,0.620999991894,"('SD2',)",143aea339537472ab4975eb02ebcdb1f
541807,YuGiOh,Structure Deck: Zombie Madness,Giant Trunade,,SD2-EN015,Common,Lightly Played 1st Edition,0.9,0,0,0,,1,0.9,,,,0.094955585897,0.684000015259,"('SD2',)",3feb3317c6be45eea5669952e1963e58
541802,YuGiOh,Structure Deck: Zombie Madness,Vampire Lady,,SD2-EN010,Common,Lightly Played 1st Edition,0.41,0,0,0,,1,0.41,,,,0.192553251982,0.588999986649,"('SD2',)",f3450d3f0dd746c9b6a3ca9bbc2abf75
541453,YuGiOh,Structure Deck: Blaze of Destruction,Blazing Inpachi,,SD3-EN003,Common,Lightly Played 1st Edition,0.45,0,0,0,,1,0.45,,,,0.0824892297387,0.582000017166,"('SD3',)",825242b98cae42c1b53d71b8219e4d0c
541452,YuGiOh,Structure Deck: Blaze of Destruction,Great Angus,,SD3-EN002,Common,Lightly Played 1st Edition,0.33,0,0,0,,1,0.33,,,,0.249447196722,0.464999973774,"('SD3',)",d1f34da77799460eb6de238013da67c3
541455,YuGiOh,Structure Deck: Blaze of Destruction,Little Chimera,,SD3-EN005,Common,Lightly Played 1st Edition,0.27,0,0,0,,1,0.27,,,,0.244920283556,0.389999985695,"('SD3',)",03572740525f4380a20329e6a035df69
541759,YuGiOh,Structure Deck: Warrior's Triumph,Dark Blade,,SD5-EN003,Common,Lightly Played 1st Edition,0.22,0,0,0,,2,0.22,,,,0.09055583179,0.600000023842,"('SD5',)",c0ef93bb673b4f45b9d20c80a9b2a469
541782,YuGiOh,Structure Deck: Warrior's Triumph,Fusion Sword Murasame Blade,,SD5-EN026,Common,Lightly Played 1st Edition,0.26,0,0,0,,1,0.26,,,,0.236041411757,0.644999980927,"('SD5',)",9c61f813693f4d9691645d79eb3d4134
541779,YuGiOh,Structure Deck: Warrior's Triumph,Heavy Storm,,SD5-EN023,Common,Lightly Played 1st Edition,2.36,0,0,0,,2,2.36,,,,0.0410050787032,0.550000011921,"('SD5',)",e15e333e4eb14450825794384fdc519b
541778,YuGiOh,Structure Deck: Warrior's Triumph,Lightning Blade,,SD5-EN022,Common,Lightly Played 1st Edition,0.32,0,0,0,,1,0.32,,,,0.130961686373,0.707000017166,"('SD5',)",8be9592f4d85470b9b3005a0c55afc54
541776,YuGiOh,Structure Deck: Warrior's Triumph,Mystical Space Typhoon,,SD5-EN020,Common,Lightly Played 1st Edition,0.28,0,0,0,,2,0.28,,,,0.104374207556,0.550000011921,"('SD5',)",8321dde57a4a44b285211cbfd9372c96
541785,YuGiOh,Structure Deck: Warrior's Triumph,Reload,,SD5-EN029,Common,Lightly Played 1st Edition,0.4,0,0,0,,3,0.4,,,,0.0380721613765,0.659000039101,"('SD5',)",eb0ab5d6582c4c8f9b349d70d384ef7e
541787,YuGiOh,Structure Deck: Warrior's Triumph,Swords of Concealing Light,,SD5-EN031,Common,Lightly Played 1st Edition,0.37,0,0,0,,2,0.37,,,,0.105739623308,0.523999989033,"('SD5',)",a0e6345966aa4501af6affc94dcad176
541783,YuGiOh,Structure Deck: Warrior's Triumph,Wicked-Breaking Flamberge - Baou,,SD5-EN027,Common,Lightly Played 1st Edition,0.31,0,0,0,,2,0.31,,,,0.157252788544,0.616999983788,"('SD5',)",111d4cbdc2ec4b1684124d8c22d81337
541725,YuGiOh,Structure Deck: Spellcaster's Judgment,Dark Magician,,SD6-EN003,Common,Lightly Played 1st Edition,0.52,0,0,0,,1,0.52,,,,0.181003376842,0.629999995232,"('SD6',)",7662cdc3efc54498889511d8448f6803
541746,YuGiOh,Structure Deck: Spellcaster's Judgment,Diffusion Wave-Motion,,SD6-EN024,Common,Lightly Played 1st Edition,0.43,0,0,0,,1,0.43,,,,0.105816870928,0.480000019073,"('SD6',)",c473da64689642d593aeddd0579ef034
541726,YuGiOh,Structure Deck: Spellcaster's Judgment,Gemini Elf,,SD6-EN004,Common,Lightly Played 1st Edition,0.69,0,0,0,,1,0.69,,,,0.197471067309,0.541000008583,"('SD6',)",65453202514a486c864f26d536cdc95d
541721,YuGiOh,Structure Deck: Spellcaster's Judgment,Magical Dimension,,SD6-EN029,Common,Lightly Played 1st Edition,0.29,0,0,0,,2,0.29,,,,0.143142148852,0.56099998951,"('SD6',)",0987a9c1e2744dd18b165adac480badc
541723,YuGiOh,Structure Deck: Spellcaster's Judgment,Nightmare's Steelcage,,SD6-EN031,Common,Lightly Played 1st Edition,0.56,0,0,0,,1,0.56,,,,0.170774906874,0.443000018597,"('SD6',)",040c9618863e46919bbdff2cab0c4c70
541747,YuGiOh,Structure Deck: Spellcaster's Judgment,Reload,,SD6-EN025,Common,Lightly Played 1st Edition,0.58,0,0,0,,1,0.58,,,,0.0533730015159,0.557000041008,"('SD6',)",8cbbfb9271b64bccbad34893416cf962
541749,YuGiOh,Structure Deck: Spellcaster's Judgment,Spell Absorption,,SD6-EN027,Common,Lightly Played 1st Edition,0.58,0,0,0,,1,0.58,,,,0.168437823653,0.499000012875,"('SD6',)",28aad526d36d471994f2108cf7104f69
541625,YuGiOh,Structure Deck: Lord of the Storm,Harpie Lady 3,,SD8-EN015,Common,Lightly Played 1st Edition,0.38,0,0,0,,1,0.38,,,,0.128336787224,0.638000011444,"('SD8',)",c569d38beb63423094a3ae373dc8cb94
2829072,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Dragonic Tactics,,SDBE-EN029,Common,Lightly Played Unlimited,0.08,0,0,0,,1,0.08,,,,1,0.68799996376,"('SDBE',)",c5a1c61f5f6a4c599361ecca1d221d91
1133277,YuGiOh,Structure Deck: Saga of Blue-Eyes White Dragon,Honest,,SDBE-EN017,Common,Lightly Played 1st Edition,0.33,0,0,0,,1,0.33,,,,0.0852534621954,0.587000012398,"('SDBE',)",6da9cdb5d19b4401926a380441436618
4615088,YuGiOh,Structure Deck: Spirit Charmers,Aussa the Earth Charmer,,SDCH-EN001,Common,Lightly Played 1st Edition,0.2,0,0,0,,1,0.2,,,,0.376559942961,0.629999995232,"('SDCH',)",fd437c9c9f4b41c797b2208cdd026833
4615093,YuGiOh,Structure Deck: Spirit Charmers,Eria the Water Charmer,,SDCH-EN002,Common,Lightly Played 1st Edition,0.21,0,0,0,,2,0.21,,,,0.3891017735,0.624000012875,"('SDCH',)",e391352f5a6d44c7b4e8b300be9e22f1
4615268,YuGiOh,Structure Deck: Spirit Charmers,Familiar-Possessed - Aussa,,SDCH-EN037,Common,Lightly Played 1st Edition,0.14,0,0,0,,1,0.14,,,,0.31982794404,0.539000034332,"('SDCH',)",54fced04d5d24c68bbe9f6474c23e1d5
4615278,YuGiOh,Structure Deck: Spirit Charmers,Familiar-Possessed - Eria (Alternate Art),,SDCH-EN038,Ultra Rare,Lightly Played 1st Edition,0.91,0,0,0,,1,0.91,,,,0.374856621027,0.555000007153,"('SDCH',)",06e5db3511144531bc3e144de016136e
4615098,YuGiOh,Structure Deck: Spirit Charmers,Hiita the Fire Charmer,,SDCH-EN003,Common,Lightly Played 1st Edition,0.21,0,0,0,,2,0.21,,,,0.392556160688,0.664999961853,"('SDCH',)",064e3781f5a342419eb53ab5f1db57be
4615123,YuGiOh,Structure Deck: Spirit Charmers,Jigabyte,,SDCH-EN008,Common,Lightly Played 1st Edition,0.15,0,0,0,,2,0.15,,,,0.17277033627,0.654000043869,"('SDCH',)",08b1775c1110455aa25c44fde4c1c6d6
4615133,YuGiOh,Structure Deck: Spirit Charmers,Ranryu,,SDCH-EN010,Common,Lightly Played 1st Edition,0.12,0,0,0,,1,0.12,,,,0.221030950546,0.539000034332,"('SDCH',)",86bafd6f5e7045ceba077e1eb19458e7
4615163,YuGiOh,Structure Deck: Spirit Charmers,Witch of the Black Forest,,SDCH-EN016,Common,Lightly Played 1st Edition,0.16,0,0,0,,2,0.16,,,,0.161448046565,0.374000012875,"('SDCH',)",7bde1c19d7024f57ad4465db7cdb72c8
4615103,YuGiOh,Structure Deck: Spirit Charmers,Wynn the Wind Charmer,,SDCH-EN004,Common,Lightly Played 1st Edition,0.18,0,0,0,,1,0.18,,,,0.315933138132,0.481999993324,"('SDCH',)",eb1461b223dc4ae1aee5388e8de34713
3528914,YuGiOh,Structure Deck: Cyberse Link,Magician of Faith,,SDCL-EN019,Common,Lightly Played 1st Edition,0.66,0,0,0,,2,0.66,,,,0.202091887593,0.333000004292,"('SDCL',)",91f282ad20e8497880f01e32cf233669
1168106,YuGiOh,Structure Deck: Cyber Dragon Revolution,Cyber Dragon (White),,SDCR-EN003,Common,Lightly Played 1st Edition,0.18,0,0,0,,2,0.18,,,,0.19059574604,0.544999957085,"('SDCR',)",422a9d22e1c0472fb44b2cd9806914e4
1168121,YuGiOh,Structure Deck: Cyber Dragon Revolution,Proto-Cyber Dragon,,SDCR-EN005,Common,Lightly Played 1st Edition,0.22,0,0,0,,3,0.22,,,,0.208676248789,0.56099998951,"('SDCR',)",a9b3ea84005e400ca8a15d1debfcdda4
765587,YuGiOh,Structure Deck: Dragons Collide,Dark Armed Dragon,,SDDC-EN012,Common,Lightly Played 1st Edition,0.43,0,0,0,,1,0.43,,,,0.143781870604,0.383000016212,"('SDDC',)",d8cfdc2b374d4858bfa7c2f86ff503b1
765589,YuGiOh,Structure Deck: Dragons Collide,"Lyla, Lightsworn Sorceress",,SDDC-EN021,Common,Lightly Played 1st Edition,0.52,0,0,0,,1,0.52,,,,0.175339370966,0.585000038147,"('SDDC',)",65c05a20d94949ea828dc9943fb56e46
765729,YuGiOh,Structure Deck: Dragons Collide,Red-Eyes B. Dragon,,SDDC-EN005,Common,Lightly Played Unlimited,0.25,0,0,0,,1,0.25,,,,0.126939892769,0.506999969482,"('SDDC',)",a4eb4ba9fb034bd7b58624877b7cbeb3
765600,YuGiOh,Structure Deck: Dragons Collide,Red-Eyes Darkness Metal Dragon,,SDDC-EN013,Common,Lightly Played 1st Edition,0.41,0,0,0,,1,0.41,,,,0.263434499502,0.560000002384,"('SDDC',)",d3b56ba65f224c948b56f5af056612a4
765588,YuGiOh,Structure Deck: Dragons Collide,Snipe Hunter,,SDDC-EN018,Common,Lightly Played 1st Edition,0.38,0,0,0,,1,0.38,,,,0.0974024757743,0.590000033379,"('SDDC',)",b624b430cec641ce9dfbcbad6946f6a8
765748,YuGiOh,Structure Deck: Dragons Collide,Snipe Hunter,,SDDC-EN018,Common,Lightly Played Unlimited,0.36,0,0,0,,2,0.36,,,,0.164268627763,0.527999997139,"('SDDC',)",b8e2ef67e7284e72bebe68c6bd1b8a42
541855,YuGiOh,Structure Deck: Dragunity Legion,Mirror Force,,SDDL-EN035,Common,Lightly Played 1st Edition,1.55,0,0,0,,1,1.55,,,,0.147863715887,0.705000042915,"('SDDL',)",0a6e66ebb55c42a3903f42c23724a083
4778053,YuGiOh,Structure Deck: Freezing Chains,Appointer of the Red Lotus,,SDFC-EN035,Common,Lightly Played 1st Edition,0.21,0,0,0,,1,0.21,,,,0.381551623344,0.310000002384,"('SDFC',)",fbc0f66e7842462a88b965fb8269c3cc
4777913,YuGiOh,Structure Deck: Freezing Chains,"Blizzed, Defender of the Ice Barrier",,SDFC-EN006,Common,Lightly Played 1st Edition,0.15,0,0,0,,1,0.15,,,,0.195408925414,0.532000005245,"('SDFC',)",bb166d1ee87846e697670e2ceced5951
4777918,YuGiOh,Structure Deck: Freezing Chains,Cryomancer of the Ice Barrier,,SDFC-EN007,Common,Lightly Played 1st Edition,0.11,0,0,0,,1,0.11,,,,0.19813759625,0.504999995232,"('SDFC',)",1fdfc7d270754fc2a4976f1f3f38c35a
4777953,YuGiOh,Structure Deck: Freezing Chains,Dai-sojo of the Ice Barrier,,SDFC-EN014,Common,Lightly Played 1st Edition,0.1,0,0,0,,2,0.1,,,,0.202642500401,0.521000027657,"('SDFC',)",88fb13c960d6435181ae910a70ed5cc7
4777948,YuGiOh,Structure Deck: Freezing Chains,Dance Princess of the Ice Barrier,,SDFC-EN013,Common,Lightly Played 1st Edition,0.17,0,0,0,,1,0.17,,,,0.156528905034,0.481000006199,"('SDFC',)",c4bcb37a467f4005b1e7f69c756804f7
4777928,YuGiOh,Structure Deck: Freezing Chains,Defender of the Ice Barrier,,SDFC-EN009,Common,Lightly Played 1st Edition,0.12,0,0,0,,2,0.12,,,,0.222646132112,0.587000012398,"('SDFC',)",93941c90d86347dda3d57ecce906f21c
4778063,YuGiOh,Structure Deck: Freezing Chains,Eisbahn,,SDFC-EN037,Common,Lightly Played 1st Edition,0.15,0,0,0,,1,0.15,,,,0.38383769989,0.506000041962,"('SDFC',)",1752ffba98084d25af426f828b1436a6
4778058,YuGiOh,Structure Deck: Freezing Chains,Fiendish Chain,,SDFC-EN036,Common,Lightly Played 1st Edition,0.28,0,0,0,,2,0.28,,,,0.186309695244,0.613999962807,"('SDFC',)",5c41facd642044ac9402ab99408ed542
4777968,YuGiOh,Structure Deck: Freezing Chains,General Gantala of the Ice Barrier,,SDFC-EN017,Common,Lightly Played 1st Edition,0.11,0,0,0,,1,0.11,,,,0.203435018659,0.509999990463,"('SDFC',)",6cdbbcf0d1704f069ec51b39adb0733d
4777973,YuGiOh,Structure Deck: Freezing Chains,General Grunard of the Ice Barrier,,SDFC-EN018,Common,Lightly Played 1st Edition,0.09,0,0,0,,1,0.09,,,,0.147971361876,0.416999995708,"('SDFC',)",1c7d47e73b4a4836a6f3f991e55cc189
4777958,YuGiOh,Structure Deck: Freezing Chains,General Raiho of the Ice Barrier,,SDFC-EN015,Common,Lightly Played 1st Edition,0.26,0,0,0,,1,0.26,,,,0.192989811301,0.611000001431,"('SDFC',)",c6a128ccd77145b7923b57ac15c60312
4777888,YuGiOh,Structure Deck: Freezing Chains,General Wayne of the Ice Barrier,,SDFC-EN001,Common,Lightly Played 1st Edition,0.16,0,0,0,,2,0.16,,,,0.185016140342,0.413999974728,"('SDFC',)",d1de9ecd107747afbd6f9f4cf29303c6
4777903,YuGiOh,Structure Deck: Freezing Chains,Hexa Spirit of the Ice Barrier,,SDFC-EN004,Common,Lightly Played 1st Edition,0.14,0,0,0,,1,0.14,,,,0.131672844291,0.590999960899,"('SDFC',)",f60629480572454fa8090f79633d3a25
4778033,YuGiOh,Structure Deck: Freezing Chains,Medallion of the Ice Barrier,,SDFC-EN030,Common,Lightly Played 1st Edition,0.18,0,0,0,,1,0.18,,,,0.212107747793,0.56299996376,"('SDFC',)",a3804187d2c0409888d4dabffb09120a
4777963,YuGiOh,Structure Deck: Freezing Chains,Medium of the Ice Barrier,,SDFC-EN016,Common,Lightly Played 1st Edition,0.21,0,0,0,,2,0.21,,,,0.203078120947,0.582000017166,"('SDFC',)",61bd58b0d90e4d71836323f6b7acd8ce
4778068,YuGiOh,Structure Deck: Freezing Chains,Mind Drain,,SDFC-EN038,Common,Lightly Played 1st Edition,0.22,0,0,0,,2,0.22,,,,0.157252684236,0.369000017643,"('SDFC',)",f52de21c6d3849848f850fcaa72717b2
4777923,YuGiOh,Structure Deck: Freezing Chains,Prior of the Ice Barrier,,SDFC-EN008,Common,Lightly Played 1st Edition,0.16,0,0,0,,1,0.16,,,,0.366101771593,0.269999980927,"('SDFC',)",a4bf54a99f984bd3bd4b899797c130fd
4778043,YuGiOh,Structure Deck: Freezing Chains,Salvage,,SDFC-EN032,Common,Lightly Played 1st Edition,0.26,0,0,0,,1,0.26,,,,0.0834479928017,0.567999958992,"('SDFC',)",61652532ebb342e7be936588f1927433
4778013,YuGiOh,Structure Deck: Freezing Chains,Silent Angler,,SDFC-EN026,Common,Lightly Played 1st Edition,0.16,0,0,0,,1,0.16,,,,0.19617292285,0.458000004292,"('SDFC',)",c305ac665b1647d1894c933bace5821b
4777938,YuGiOh,Structure Deck: Freezing Chains,Spellbreaker of the Ice Barrier,,SDFC-EN011,Common,Lightly Played 1st Edition,0.13,0,0,0,,2,0.13,,,,0.142950177193,0.598999977112,"('SDFC',)",570544c0967f46079f58b5a4a77e6d84
4777943,YuGiOh,Structure Deck: Freezing Chains,Strategist of the Ice Barrier,,SDFC-EN012,Common,Lightly Played 1st Edition,0.11,0,0,0,,1,0.11,,,,0.159889444709,0.666000008583,"('SDFC',)",1d6da87086564fb79c2b04a4826a5acc
4778113,YuGiOh,Structure Deck: Freezing Chains,Surface,,SDFC-EN033,Common,Lightly Played 1st Edition,0.22,0,0,0,,1,0.22,,,,0.176448360085,0.463999986649,"('SDFC',)",a2784626fd404e6a8dd6f25f3101b82e
4778108,YuGiOh,Structure Deck: Freezing Chains,Terror of Trishula,,SDFC-EN046,Common,Lightly Played 1st Edition,0.06,0,0,0,,1,0.06,,,,0.218355968595,0.32800000906,"('SDFC',)",b5548c0b591a4610808fb31159fa9bb1
4777933,YuGiOh,Structure Deck: Freezing Chains,Warlock of the Ice Barrier,,SDFC-EN010,Common,Lightly Played 1st Edition,0.19,0,0,0,,2,0.19,,,,0.204735130072,0.659000039101,"('SDFC',)",3fd9df0e25c54a0f8e1319e95f69be71
4778048,YuGiOh,Structure Deck: Freezing Chains,Where Arf Thou?,,SDFC-EN034,Common,Lightly Played 1st Edition,0.26,0,0,0,,1,0.26,,,,0.182406321168,0.608000040054,"('SDFC',)",0a8c1221a5e4403cb07b8d2e711c8653
1265266,YuGiOh,Structure Deck: Geargia Rampage,Gear Gigant X,,SDGR-EN035,Common,Lightly Played 1st Edition,0.52,0,0,0,,3,0.52,,,,0.414417177439,0.258000016212,"('SDGR',)",ee5e2bd7cd9a4c95bb82041a5eee1a4d
